date,oil_volume,liquid_volume,gas_volume,water_volume,water_cut,working_hours,dynamic_level,reservoir_pressure
2015-11-30 00:00:00,17,72,4526,55,76,23,1874,173
2015-12-01 00:00:00,17,72,4526,55,76,24,1874,173
2015-12-02 00:00:00,17,72,4526,55,76,24,1875,173
2015-12-03 00:00:00,17,72,4526,55,76,22,1856,173
2015-12-04 00:00:00,18,72,4715,54,75,24,1878,173
2015-12-05 00:00:00,18,72,4715,54,75,24,1875,173
2015-12-06 00:00:00,18,72,4715,54,75,24,1874,173
2015-12-07 00:00:00,18,72,4715,54,75,24,1876,173
2015-12-08 00:00:00,18,72,4715,54,75,24,1876,172
2015-12-09 00:00:00,18,72,4715,54,75,24,1874,172
2015-12-10 00:00:00,18,72,4715,54,75,24,1874,172
2015-12-11 00:00:00,17,72,4526,55,76,24,1870,172
2015-12-12 00:00:00,17,72,4526,55,76,24,1870,172
2015-12-13 00:00:00,17,72,4526,55,76,24,1877,172
2015-12-14 00:00:00,16,68,4276,52,76,22,1869,172
2015-12-15 00:00:00,17,74,4665,57,76,24,1875,172
2015-12-16 00:00:00,17,70,4438,54,76,24,1882,172
2015-12-17 00:00:00,17,70,4438,54,76,24,1890,172
2015-12-18 00:00:00,16,68,4268,52,76,24,1883,172
2015-12-19 00:00:00,16,68,4268,52,76,24,1894,172
2015-12-20 00:00:00,15,62,3894,47,76,22,1885,172
2015-12-21 00:00:00,16,68,4268,52,76,24,1874,172
2015-12-22 00:00:00,16,68,4268,52,76,24,1874,172
2015-12-23 00:00:00,17,71,4463,54,76,24,1882,172
2015-12-24 00:00:00,17,71,4649,53,75,24,1882,172
2015-12-25 00:00:00,17,71,4649,53,75,24,1878,172
2015-12-26 00:00:00,16,65,4243,49,75,22,1897,172
2015-12-27 00:00:00,17,71,4649,53,75,24,1897,172
2015-12-28 00:00:00,17,71,4649,53,75,24,1868,172
2015-12-29 00:00:00,17,68,4456,51,75,23,1868,172
2015-12-30 00:00:00,14,61,3707,48,77,21,1987,172
2015-12-31 00:00:00,16,71,4265,55,77,24,1873,172
2016-01-01 00:00:00,16,71,4265,55,77,24,1876,172
2016-01-02 00:00:00,13,57,3426,44,77,20,1860,172
2016-01-03 00:00:00,16,70,4217,54,77,24,1858,171
2016-01-04 00:00:00,16,70,4217,54,77,24,1871,171
2016-01-05 00:00:00,16,71,4295,55,77,24,1873,171
2016-01-06 00:00:00,13,57,3454,44,77,19,1856,171
2016-01-07 00:00:00,16,72,4326,55,77,24,1869,171
2016-01-08 00:00:00,14,62,3893,47,76,21,1884,171
2016-01-09 00:00:00,15,63,3982,48,76,23,1919,171
2016-01-10 00:00:00,14,58,3634,44,76,21,1876,171
2016-01-11 00:00:00,16,66,4173,51,76,24,1876,171
2016-01-12 00:00:00,14,66,3826,52,78,24,1878,171
2016-01-13 00:00:00,15,70,4063,55,78,24,1877,171
2016-01-14 00:00:00,15,70,4063,55,78,24,1874,171
2016-01-15 00:00:00,14,67,3876,53,78,23,1874,171
2016-01-16 00:00:00,16,73,4230,57,78,24,1872,171
2016-01-17 00:00:00,16,70,4238,54,77,23,1873,171
2016-01-18 00:00:00,16,73,4422,57,77,24,1873,171
2016-01-19 00:00:00,16,73,4428,57,77,24,1875,171
2016-01-20 00:00:00,15,67,4041,52,77,22,1868,171
2016-01-21 00:00:00,14,60,3635,47,77,20,1850,171
2016-01-22 00:00:00,16,73,4428,57,77,24,1860,171
2016-01-23 00:00:00,16,73,4416,57,77,24,1862,171
2016-01-24 00:00:00,16,73,4416,57,77,24,1862,171
2016-01-25 00:00:00,16,73,4416,57,77,24,1862,171
2016-01-26 00:00:00,16,73,4416,57,77,24,1862,171
2016-01-27 00:00:00,16,73,4416,57,77,24,1862,171
2016-01-28 00:00:00,16,73,4416,57,77,24,1862,171
2016-01-29 00:00:00,16,73,4416,57,77,24,1862,170
2016-01-30 00:00:00,16,73,4416,57,77,24,1862,170
2016-01-31 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-01 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-02 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-03 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-04 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-05 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-06 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-07 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-08 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-09 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-10 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-11 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-12 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-13 00:00:00,16,73,4416,57,77,24,1862,170
2016-02-14 00:00:00,3,93,733,90,97,24,1705,170
2016-02-15 00:00:00,3,93,733,90,97,24,1731,170
2016-02-16 00:00:00,16,89,4184,73,82,24,1775,170
2016-02-17 00:00:00,18,89,4882,70,79,24,1811,170
2016-02-18 00:00:00,18,80,4746,63,78,24,1843,170
2016-02-19 00:00:00,17,79,4687,62,78,24,1843,170
2016-02-20 00:00:00,16,73,4336,57,78,23,1793,170
2016-02-21 00:00:00,17,76,4486,59,78,24,1803,170
2016-02-22 00:00:00,17,76,4486,59,78,24,1800,170
2016-02-23 00:00:00,16,73,4291,57,78,24,1801,170
2016-02-24 00:00:00,17,77,4527,60,78,24,1806,169
2016-02-25 00:00:00,17,77,4527,60,78,24,1807,169
2016-02-26 00:00:00,16,72,4226,56,78,24,1814,169
2016-02-27 00:00:00,16,72,4226,56,78,24,1816,169
2016-02-28 00:00:00,15,72,3944,57,79,24,1823,169
2016-02-29 00:00:00,15,72,3944,57,79,24,1821,169
2016-03-01 00:00:00,15,72,3944,57,79,24,1825,169
2016-03-02 00:00:00,15,72,3988,57,79,24,1830,169
2016-03-03 00:00:00,15,72,3988,57,79,24,1831,169
2016-03-04 00:00:00,14,73,3809,58,80,24,1831,169
2016-03-05 00:00:00,14,73,3809,58,80,24,1856,169
2016-03-06 00:00:00,14,71,3730,57,80,24,1866,169
2016-03-07 00:00:00,14,71,3730,57,80,24,1875,169
2016-03-08 00:00:00,14,73,3819,58,80,24,1883,169
2016-03-09 00:00:00,14,73,3819,58,80,24,1889,169
2016-03-10 00:00:00,15,68,3930,53,78,24,1886,169
2016-03-11 00:00:00,15,68,3930,53,78,24,1885,169
2016-03-12 00:00:00,15,68,3930,53,78,24,1883,169
2016-03-13 00:00:00,15,68,3930,53,78,24,1862,169
2016-03-14 00:00:00,15,68,3930,53,78,24,1842,169
2016-03-15 00:00:00,15,68,3930,53,78,24,1839,169
2016-03-16 00:00:00,15,71,4074,55,78,24,1836,169
2016-03-17 00:00:00,15,71,4074,55,78,24,1841,169
2016-03-18 00:00:00,16,71,4259,55,77,24,1845,169
2016-03-19 00:00:00,16,71,4259,55,77,24,1847,169
2016-03-20 00:00:00,16,71,4259,55,77,24,1839,169
2016-03-21 00:00:00,16,71,4259,55,77,24,1839,168
2016-03-22 00:00:00,16,71,4259,55,77,24,1840,168
2016-03-23 00:00:00,15,67,4064,52,77,23,1837,168
2016-03-24 00:00:00,16,71,4259,55,77,24,1839,168
2016-03-25 00:00:00,15,66,3999,51,77,24,1840,168
2016-03-26 00:00:00,13,66,3478,53,80,24,1849,168
2016-03-27 00:00:00,13,66,3478,53,80,24,1847,168
2016-03-28 00:00:00,13,66,3478,53,80,24,1849,168
2016-03-29 00:00:00,13,66,3478,53,80,24,1847,168
2016-03-30 00:00:00,13,66,3478,53,80,24,1850,168
2016-03-31 00:00:00,15,68,3930,53,78,24,1852,168
2016-04-01 00:00:00,15,68,3930,53,78,24,1851,168
2016-04-02 00:00:00,13,62,3586,49,78,22,1831,168
2016-04-03 00:00:00,13,58,3373,46,78,21,1831,168
2016-04-04 00:00:00,15,68,3930,53,78,24,1842,168
2016-04-05 00:00:00,15,68,3930,53,78,24,1848,168
2016-04-06 00:00:00,15,68,3930,53,78,24,1850,168
2016-04-07 00:00:00,13,59,3436,47,78,21,1832,168
2016-04-08 00:00:00,14,65,3783,51,78,23,1831,168
2016-04-09 00:00:00,16,65,4298,49,75,23,1838,168
2016-04-10 00:00:00,15,61,3979,46,75,21,1838,168
2016-04-11 00:00:00,15,61,3979,46,75,21,1838,168
2016-04-12 00:00:00,15,63,4129,48,75,22,1848,168
2016-04-13 00:00:00,14,56,3698,43,75,20,1848,168
2016-04-14 00:00:00,17,71,4684,54,75,20,1861,168
2016-04-15 00:00:00,17,71,4684,54,75,20,1856,167
2016-04-16 00:00:00,17,67,4550,50,74,18,1860,167
2016-04-17 00:00:00,14,57,3884,42,74,20,1860,167
2016-04-18 00:00:00,14,57,3884,42,74,20,1850,167
2016-04-19 00:00:00,14,57,3884,42,74,20,1850,167
2016-04-20 00:00:00,15,57,3924,43,74,20,1850,167
2016-04-21 00:00:00,14,57,3884,42,74,20,1850,167
2016-04-22 00:00:00,15,57,3904,43,74,20,1850,167
2016-04-23 00:00:00,15,57,3904,43,74,20,1878,167
2016-04-24 00:00:00,15,57,3915,43,74,20,1859,167
2016-04-25 00:00:00,14,55,3737,41,74,20,1827,167
2016-04-26 00:00:00,14,58,3640,44,76,20,1829,167
2016-04-27 00:00:00,14,58,3640,44,76,20,1870,167
2016-04-28 00:00:00,12,56,3251,44,78,19,1834,167
2016-04-29 00:00:00,11,51,2945,40,78,17,1825,167
2016-04-30 00:00:00,12,58,3337,45,78,20,1820,167
2016-05-01 00:00:00,12,57,3320,45,78,20,1829,167
2016-05-02 00:00:00,12,58,3354,46,78,20,1826,167
2016-05-03 00:00:00,12,58,3337,45,78,20,1850,167
2016-05-04 00:00:00,12,58,3337,45,78,20,1872,167
2016-05-05 00:00:00,12,58,3337,45,78,20,1828,167
2016-05-06 00:00:00,12,58,3337,45,78,20,1829,167
2016-05-07 00:00:00,12,58,3337,45,78,20,1828,167
2016-05-08 00:00:00,10,46,2656,36,78,16,1829,167
2016-05-09 00:00:00,14,64,3685,50,78,20,1832,167
2016-05-10 00:00:00,14,64,3685,50,78,20,1824,167
2016-05-11 00:00:00,14,63,3667,50,78,20,1904,166
2016-05-12 00:00:00,14,63,3648,50,78,20,1834,166
2016-05-13 00:00:00,14,63,3648,50,78,20,1818,166
2016-05-14 00:00:00,14,63,3648,50,78,20,1819,166
2016-05-15 00:00:00,14,64,3685,50,78,20,1821,166
2016-05-16 00:00:00,14,64,3685,50,78,20,1817,166
2016-05-17 00:00:00,14,64,3685,50,78,20,1822,166
2016-05-18 00:00:00,14,64,3685,50,78,20,1822,166
2016-05-19 00:00:00,14,64,3685,50,78,20,1822,166
2016-05-20 00:00:00,14,64,3685,50,78,20,1822,166
2016-05-21 00:00:00,14,64,3685,50,78,20,1829,166
2016-05-22 00:00:00,14,63,3629,49,78,20,1828,166
2016-05-23 00:00:00,15,64,4020,49,76,20,1845,166
2016-05-24 00:00:00,14,61,3858,47,76,20,1810,166
2016-05-25 00:00:00,13,55,3451,42,76,18,1812,166
2016-05-26 00:00:00,12,52,3276,40,76,17,1812,166
2016-05-27 00:00:00,14,61,3858,47,76,20,1833,166
2016-05-28 00:00:00,14,61,3858,47,76,20,1838,166
2016-05-29 00:00:00,10,50,2782,40,79,16,1839,166
2016-05-30 00:00:00,6,27,1510,22,79,9,1822,166
2016-05-31 00:00:00,6,27,1510,22,79,9,1822,166
2016-06-01 00:00:00,6,27,1510,22,79,9,1822,166
2016-06-02 00:00:00,6,27,1510,22,79,9,1822,166
2016-06-03 00:00:00,6,27,1510,22,79,9,1822,166
2016-06-04 00:00:00,6,27,1510,22,79,9,1822,166
2016-06-05 00:00:00,6,27,1510,22,79,9,1822,166
2016-06-06 00:00:00,1,62,326,61,98,24,1647,165
2016-06-07 00:00:00,2,62,489,60,97,24,1656,165
2016-06-08 00:00:00,2,70,552,68,97,24,1685,165
2016-06-09 00:00:00,2,68,536,66,97,24,1708,165
2016-06-10 00:00:00,3,69,906,66,95,24,1749,165
2016-06-11 00:00:00,3,65,851,62,95,24,1743,165
2016-06-12 00:00:00,8,65,2213,57,87,24,1769,165
2016-06-13 00:00:00,8,66,2247,57,87,24,1768,165
2016-06-14 00:00:00,12,62,3094,50,81,24,1779,165
2016-06-15 00:00:00,12,62,3094,50,81,24,1779,165
2016-06-16 00:00:00,12,62,3094,50,81,24,1798,165
2016-06-17 00:00:00,12,62,3094,50,81,24,1808,165
2016-06-18 00:00:00,10,58,2752,48,82,24,1815,165
2016-06-19 00:00:00,10,58,2752,48,82,24,1830,165
2016-06-20 00:00:00,10,58,2752,48,82,24,1840,165
2016-06-21 00:00:00,10,58,2752,48,82,24,1848,165
2016-06-22 00:00:00,10,58,2752,48,82,24,1846,165
2016-06-23 00:00:00,10,58,2752,48,82,24,1845,165
2016-06-24 00:00:00,10,58,2752,48,82,24,1846,165
2016-06-25 00:00:00,11,58,3058,47,80,24,1851,165
2016-06-26 00:00:00,11,57,3010,46,80,24,1853,165
2016-06-27 00:00:00,11,57,3010,46,80,24,1854,165
2016-06-28 00:00:00,12,57,3161,46,79,24,1860,165
2016-06-29 00:00:00,12,60,3299,48,79,24,1866,165
2016-06-30 00:00:00,12,60,3299,48,79,24,1869,165
2016-07-01 00:00:00,12,60,3299,48,79,24,1865,165
2016-07-02 00:00:00,12,60,3299,48,79,24,1884,164
2016-07-03 00:00:00,12,60,3299,48,79,24,1880,164
2016-07-04 00:00:00,13,60,3456,47,78,24,1876,164
2016-07-05 00:00:00,13,59,3404,46,78,24,1880,164
2016-07-06 00:00:00,13,59,3404,46,78,24,1882,164
2016-07-07 00:00:00,13,59,3404,46,78,24,1891,164
2016-07-08 00:00:00,13,59,3558,46,77,24,1894,164
2016-07-09 00:00:00,13,59,3558,46,77,24,1893,164
2016-07-10 00:00:00,13,60,3595,46,77,24,1898,164
2016-07-11 00:00:00,14,60,3751,46,76,24,1894,164
2016-07-12 00:00:00,14,60,3751,46,76,24,1895,164
2016-07-13 00:00:00,14,60,3751,46,76,24,1893,164
2016-07-14 00:00:00,14,58,3626,44,76,23,1896,164
2016-07-15 00:00:00,14,60,3751,46,76,24,1894,164
2016-07-16 00:00:00,13,57,3568,43,76,24,1887,164
2016-07-17 00:00:00,13,57,3568,43,76,24,1880,164
2016-07-18 00:00:00,13,54,3419,42,76,23,1902,164
2016-07-19 00:00:00,13,57,3568,43,76,24,1893,164
2016-07-20 00:00:00,13,57,3568,43,76,24,1901,164
2016-07-21 00:00:00,13,57,3568,43,76,24,1903,164
2016-07-22 00:00:00,13,57,3568,43,76,24,1902,164
2016-07-23 00:00:00,13,57,3568,43,76,24,1901,164
2016-07-24 00:00:00,13,57,3568,43,76,24,1903,164
2016-07-25 00:00:00,13,54,3419,42,76,23,1903,164
2016-07-26 00:00:00,13,57,3606,44,76,24,1902,164
2016-07-27 00:00:00,13,57,3606,44,76,24,1902,163
2016-07-28 00:00:00,13,57,3568,43,76,24,1906,163
2016-07-29 00:00:00,13,57,3568,43,76,24,1901,163
2016-07-30 00:00:00,13,57,3568,43,76,24,1902,163
2016-07-31 00:00:00,14,58,3650,44,76,24,1903,163
2016-08-01 00:00:00,14,58,3650,44,76,24,1903,163
2016-08-02 00:00:00,14,58,3650,44,76,24,1906,163
2016-08-03 00:00:00,14,58,3650,44,76,24,1906,163
2016-08-04 00:00:00,14,59,3894,45,75,24,1901,163
2016-08-05 00:00:00,14,59,3894,45,75,24,1903,163
2016-08-06 00:00:00,14,59,3894,45,75,24,1906,163
2016-08-07 00:00:00,14,59,3738,45,76,24,1902,163
2016-08-08 00:00:00,15,59,4050,44,74,24,1905,163
2016-08-09 00:00:00,15,57,3900,43,74,24,1902,163
2016-08-10 00:00:00,15,57,3900,43,74,24,1906,163
2016-08-11 00:00:00,15,57,3900,43,74,24,1906,163
2016-08-12 00:00:00,15,58,3954,43,74,24,1909,163
2016-08-13 00:00:00,15,58,3954,43,74,24,1908,163
2016-08-14 00:00:00,15,58,3954,43,74,24,1907,163
2016-08-15 00:00:00,15,58,3954,43,74,24,1909,163
2016-08-16 00:00:00,14,59,3694,45,76,24,1909,163
2016-08-17 00:00:00,14,59,3694,45,76,24,1906,163
2016-08-18 00:00:00,14,59,3732,45,76,24,1908,163
2016-08-19 00:00:00,14,59,3732,45,76,24,1908,163
2016-08-20 00:00:00,14,59,3732,45,76,24,1908,163
2016-08-21 00:00:00,14,59,3732,45,76,24,1908,163
2016-08-22 00:00:00,13,59,3421,46,78,24,1904,162
2016-08-23 00:00:00,14,59,3888,45,75,24,1907,162
2016-08-24 00:00:00,14,59,3888,45,75,24,1913,162
2016-08-25 00:00:00,14,59,3888,45,75,24,1916,162
2016-08-26 00:00:00,15,60,3920,45,75,24,1916,162
2016-08-27 00:00:00,15,60,3920,45,75,24,1912,162
2016-08-28 00:00:00,15,60,3920,45,75,24,1918,162
2016-08-29 00:00:00,15,60,3920,45,75,24,1923,162
2016-08-30 00:00:00,13,60,3607,46,77,24,1931,162
2016-08-31 00:00:00,13,59,3583,46,77,24,1938,162
2016-09-01 00:00:00,13,59,3583,46,77,24,1933,162
2016-09-02 00:00:00,13,59,3583,46,77,24,1937,162
2016-09-03 00:00:00,13,59,3583,46,77,24,1944,162
2016-09-04 00:00:00,14,59,3738,45,76,24,1944,162
2016-09-05 00:00:00,13,57,3587,44,76,24,1953,162
2016-09-06 00:00:00,13,57,3587,44,76,24,1956,162
2016-09-07 00:00:00,13,57,3587,44,76,24,1960,162
2016-09-08 00:00:00,13,57,3587,44,76,24,1967,162
2016-09-09 00:00:00,12,57,3288,45,78,24,1965,162
2016-09-10 00:00:00,12,57,3288,45,78,24,1968,162
2016-09-11 00:00:00,12,57,3288,45,78,24,1968,162
2016-09-12 00:00:00,12,57,3288,45,78,24,1968,162
2016-09-13 00:00:00,12,57,3288,45,78,24,1968,162
2016-09-14 00:00:00,12,57,3288,45,78,24,1963,162
2016-09-15 00:00:00,12,57,3288,45,78,24,1966,162
2016-09-16 00:00:00,12,57,3288,45,78,24,1966,162
2016-09-17 00:00:00,12,57,3288,45,78,24,1966,161
2016-09-18 00:00:00,13,57,3438,44,77,24,1966,161
2016-09-19 00:00:00,13,57,3438,44,77,24,1966,161
2016-09-20 00:00:00,13,57,3438,44,77,24,1966,161
2016-09-21 00:00:00,13,57,3587,44,76,24,1967,161
2016-09-22 00:00:00,14,60,3776,46,76,24,1967,161
2016-09-23 00:00:00,14,60,3776,46,76,24,1887,161
2016-09-24 00:00:00,14,59,3732,45,76,24,1907,161
2016-09-25 00:00:00,14,59,3732,45,76,24,1902,161
2016-09-26 00:00:00,6,25,1555,19,76,10,1911,161
2016-09-27 00:00:00,14,59,3732,45,76,24,1823,161
2016-09-28 00:00:00,14,59,3713,45,76,24,1849,161
2016-09-29 00:00:00,14,59,3713,45,76,24,1861,161
2016-09-30 00:00:00,14,59,3713,45,76,24,1891,161
2016-10-01 00:00:00,14,59,3713,45,76,24,1906,161
2016-10-02 00:00:00,12,57,3277,45,78,24,1907,161
2016-10-03 00:00:00,12,57,3277,45,78,24,1907,161
2016-10-04 00:00:00,12,57,3277,45,78,24,1916,161
2016-10-05 00:00:00,12,57,3277,45,78,24,1907,161
2016-10-06 00:00:00,12,57,3277,45,78,24,1907,161
2016-10-07 00:00:00,11,57,2973,46,80,24,1906,161
2016-10-08 00:00:00,11,57,2973,46,80,24,1906,161
2016-10-09 00:00:00,10,57,2676,47,82,24,1906,161
2016-10-10 00:00:00,10,57,2676,47,82,24,1901,161
2016-10-11 00:00:00,10,58,2733,48,82,24,1906,161
2016-10-12 00:00:00,10,58,2733,48,82,24,1909,161
2016-10-13 00:00:00,10,58,2733,48,82,24,1909,160
2016-10-14 00:00:00,10,58,2733,48,82,24,1907,160
2016-10-15 00:00:00,11,58,2885,47,81,24,1900,160
2016-10-16 00:00:00,10,57,2820,46,81,24,1907,160
2016-10-17 00:00:00,10,57,2820,46,81,24,1901,160
2016-10-18 00:00:00,10,57,2820,46,81,24,1901,160
2016-10-19 00:00:00,11,57,2845,46,81,24,1906,160
2016-10-20 00:00:00,11,57,2845,46,81,24,1909,160
2016-10-21 00:00:00,11,57,2845,46,81,24,1907,160
2016-10-22 00:00:00,11,57,2845,46,81,24,1907,160
2016-10-23 00:00:00,12,60,3299,48,79,24,1907,160
2016-10-24 00:00:00,12,60,3299,48,79,24,1917,160
2016-10-25 00:00:00,12,60,3299,48,79,24,1914,160
2016-10-26 00:00:00,12,57,3139,45,79,24,1913,160
2016-10-27 00:00:00,13,57,3438,44,77,24,1916,160
2016-10-28 00:00:00,13,57,3438,44,77,24,1915,160
2016-10-29 00:00:00,13,57,3438,44,77,24,1879,160
2016-10-30 00:00:00,12,53,3180,41,77,22,1909,160
2016-10-31 00:00:00,13,57,3587,44,76,24,1909,160
2016-11-01 00:00:00,13,57,3587,44,76,24,1892,160
2016-11-02 00:00:00,13,57,3587,44,76,24,1905,160
2016-11-03 00:00:00,13,57,3587,44,76,24,1905,160
2016-11-04 00:00:00,12,53,3318,40,76,22,1898,160
2016-11-05 00:00:00,14,57,3737,43,75,24,1898,160
2016-11-06 00:00:00,13,52,3425,39,75,22,1893,160
2016-11-07 00:00:00,14,57,3737,43,75,24,1893,160
2016-11-08 00:00:00,14,57,3737,43,75,24,1908,159
2016-11-09 00:00:00,14,57,3737,43,75,24,1909,159
2016-11-10 00:00:00,14,57,3737,43,75,24,1909,159
2016-11-11 00:00:00,14,57,3737,43,75,24,1903,159
2016-11-12 00:00:00,14,57,3737,43,75,24,1908,159
2016-11-13 00:00:00,14,55,3773,41,74,23,1906,159
2016-11-14 00:00:00,14,57,3886,42,74,24,1891,159
2016-11-15 00:00:00,14,57,3886,42,74,24,1902,159
2016-11-16 00:00:00,14,57,3886,42,74,24,1907,159
2016-11-17 00:00:00,14,57,3886,42,74,24,1909,159
2016-11-18 00:00:00,14,57,3886,42,74,24,1911,159
2016-11-19 00:00:00,14,57,3886,42,74,24,1911,159
2016-11-20 00:00:00,13,50,3433,37,74,21,1908,159
2016-11-21 00:00:00,14,57,3886,42,74,24,1901,159
2016-11-22 00:00:00,14,57,3886,42,74,24,1900,159
2016-11-23 00:00:00,13,50,3449,38,74,21,1900,159
2016-11-24 00:00:00,14,57,3886,42,74,24,1898,159
2016-11-25 00:00:00,12,50,3184,39,76,21,1862,159
2016-11-26 00:00:00,13,57,3587,44,76,24,1898,159
2016-11-27 00:00:00,13,57,3587,44,76,24,1896,159
2016-11-28 00:00:00,13,57,3587,44,76,24,1816,159
2016-11-29 00:00:00,13,57,3587,44,76,24,1860,159
2016-11-30 00:00:00,13,57,3587,44,76,24,1871,159
2016-12-01 00:00:00,13,57,3587,44,76,24,1878,159
2016-12-02 00:00:00,13,57,3438,44,77,24,1881,159
2016-12-03 00:00:00,13,57,3438,44,77,24,1888,158
2016-12-04 00:00:00,13,57,3587,44,76,24,1886,158
2016-12-05 00:00:00,13,57,3587,44,76,24,1890,158
2016-12-06 00:00:00,13,57,3587,44,76,24,1888,158
2016-12-07 00:00:00,13,57,3587,44,76,24,1899,158
2016-12-08 00:00:00,13,57,3587,44,76,24,1888,158
2016-12-09 00:00:00,13,57,3587,44,76,24,1888,158
2016-12-10 00:00:00,12,51,3332,38,75,21,1890,158
2016-12-11 00:00:00,14,57,3737,43,75,24,1678,158
2016-12-12 00:00:00,14,57,3737,43,75,24,1678,158
2016-12-13 00:00:00,14,57,3737,43,75,24,1678,158
2016-12-14 00:00:00,14,57,3737,43,75,24,1678,158
2016-12-15 00:00:00,13,51,3598,37,73,21,1678,158
2016-12-16 00:00:00,13,51,3598,37,73,21,1678,158
2016-12-17 00:00:00,14,52,3666,38,73,22,1678,158
2016-12-18 00:00:00,15,57,4035,42,73,24,1678,158
2016-12-19 00:00:00,15,57,4035,42,73,24,1749,158
2016-12-20 00:00:00,15,57,4035,42,73,24,1749,158
2016-12-21 00:00:00,15,57,4035,42,73,24,1802,158
2016-12-22 00:00:00,15,57,4035,42,73,24,1816,158
2016-12-23 00:00:00,15,57,4035,42,73,24,1838,158
2016-12-24 00:00:00,16,57,4334,41,71,24,1838,158
2016-12-25 00:00:00,16,57,4334,41,71,24,1842,158
2016-12-26 00:00:00,16,57,4334,41,71,24,1847,158
2016-12-27 00:00:00,16,57,4334,41,71,24,1879,158
2016-12-28 00:00:00,16,57,4334,41,71,24,1886,158
2016-12-29 00:00:00,15,51,3901,37,71,22,1886,157
2016-12-30 00:00:00,16,57,4334,41,71,24,1886,157
2016-12-31 00:00:00,16,55,4226,40,71,23,1886,157
2017-01-01 00:00:00,16,57,4334,41,71,24,1884,157
2017-01-02 00:00:00,16,57,4334,41,71,24,1893,157
2017-01-03 00:00:00,16,57,4334,41,71,24,1893,157
2017-01-04 00:00:00,16,57,4334,41,71,24,1872,157
2017-01-05 00:00:00,16,57,4334,41,71,24,1901,157
2017-01-06 00:00:00,16,57,4334,41,71,24,1901,157
2017-01-07 00:00:00,16,57,4334,41,71,24,1901,157
2017-01-08 00:00:00,17,57,4484,40,70,24,1901,157
2017-01-09 00:00:00,17,57,4484,40,70,24,1901,157
2017-01-10 00:00:00,17,57,4484,40,70,24,1901,157
2017-01-11 00:00:00,16,53,4166,37,70,22,1901,157
2017-01-12 00:00:00,17,57,4484,40,70,24,1901,157
2017-01-13 00:00:00,15,50,3940,35,70,24,1862,157
2017-01-14 00:00:00,13,43,3415,31,70,21,1909,157
2017-01-15 00:00:00,15,50,3940,35,70,24,1878,157
2017-01-16 00:00:00,13,45,3563,32,70,22,1895,157
2017-01-17 00:00:00,13,45,3563,32,70,22,1902,157
2017-01-18 00:00:00,15,50,4071,35,69,24,1876,157
2017-01-19 00:00:00,15,50,4071,35,69,24,1876,157
2017-01-20 00:00:00,15,50,4071,35,69,24,1875,157
2017-01-21 00:00:00,16,50,4203,34,68,24,1877,157
2017-01-22 00:00:00,16,50,4203,34,68,24,1875,157
2017-01-23 00:00:00,16,50,4203,34,68,24,1875,157
2017-01-24 00:00:00,16,50,4203,34,68,24,1873,156
2017-01-25 00:00:00,16,50,4203,34,68,24,1875,156
2017-01-26 00:00:00,16,50,4203,34,68,24,1875,156
2017-01-27 00:00:00,16,50,4334,34,67,24,1832,156
2017-01-28 00:00:00,16,50,4334,34,67,24,1843,156
2017-01-29 00:00:00,16,50,4334,34,67,24,1847,156
2017-01-30 00:00:00,16,50,4334,34,67,24,1847,156
2017-01-31 00:00:00,16,50,4334,34,67,24,1847,156
2017-02-01 00:00:00,16,50,4334,34,67,24,1847,156
2017-02-02 00:00:00,16,50,4334,34,67,24,1847,156
2017-02-03 00:00:00,16,50,4334,34,67,24,1848,156
2017-02-04 00:00:00,16,50,4203,34,68,24,1846,156
2017-02-05 00:00:00,16,50,4203,34,68,24,1848,156
2017-02-06 00:00:00,16,50,4203,34,68,24,1853,156
2017-02-07 00:00:00,16,50,4203,34,68,24,1844,156
2017-02-08 00:00:00,16,50,4203,34,68,24,1847,156
2017-02-09 00:00:00,16,50,4203,34,68,24,1845,156
2017-02-10 00:00:00,14,43,3702,29,67,21,1845,156
2017-02-11 00:00:00,16,50,4334,34,67,24,1772,156
2017-02-12 00:00:00,16,50,4334,34,67,24,1817,156
2017-02-13 00:00:00,16,50,4334,34,67,24,1827,156
2017-02-14 00:00:00,16,50,4334,34,67,24,1840,156
2017-02-15 00:00:00,16,50,4334,34,67,24,1840,156
2017-02-16 00:00:00,16,50,4334,34,67,24,1840,156
2017-02-17 00:00:00,16,50,4334,34,67,24,1840,156
2017-02-18 00:00:00,16,50,4203,34,68,24,1860,156
2017-02-19 00:00:00,16,50,4203,34,68,24,1865,155
2017-02-20 00:00:00,15,47,3958,32,68,23,1869,155
2017-02-21 00:00:00,16,50,4203,34,68,24,1860,155
